sample_id,pad_name,level,level_index,severity,severity_label,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,brightness,contrast,base_r,base_g,base_b,blurred
2535,Ketone,Large,4,3,Critical,163.1875,79.8496,159.2207,7.2461,7.2957,7.202,151.3418,131.9883,165.708,3.5084,12.2316,5.9693,113.8164,4.7972,145,90,175,0
2536,Ketone,Large,4,3,Critical,123.502,102.8564,194.0225,7.1789,7.2133,7.2076,126.667,119.6875,194.0225,3.1221,10.6688,7.2076,119.4277,4.8069,145,90,175,0
2537,Ketone,Large,4,3,Critical,127.3027,69.9971,161.1738,2.7386,2.9343,2.6986,138.8584,144.2295,161.1738,1.1794,5.0132,2.6986,97.5186,1.8618,145,90,175,1
2538,Ketone,Large,4,3,Critical,164.9551,99.1367,165.0615,7.2848,6.971,7.1307,149.9707,105.5361,169.3164,4.328,11.7056,5.8138,126.332,4.77,145,90,175,0
2539,Ketone,Large,4,3,Critical,161.1416,108.8545,163.4082,7.3045,7.2654,7.1281,148.9004,88.0518,166.4492,5.0915,12.671,5.8424,130.7119,4.9133,145,90,175,0
2540,Ketone,Large,4,3,Critical,164.0088,72.9883,169.1045,2.7664,2.8919,2.8477,148.4463,145.0684,169.2998,1.2574,4.7725,2.6698,111.1621,1.9403,145,90,175,1
2541,Ketone,Large,4,3,Critical,123.0898,112.9336,183.5303,7.2754,7.3548,7.1094,124.0898,99.2139,183.5303,4.2603,11.0791,7.1094,124.0254,4.7803,145,90,175,0
2542,Ketone,Large,4,3,Critical,122.6035,106.9619,189.6416,7.2125,7.0355,7.2295,125.5576,111.2344,189.6416,3.469,10.7298,7.2295,121.0762,4.7269,145,90,175,1
2543,Ketone,Large,4,3,Critical,151.6826,92.9092,188.25,2.8013,2.7129,2.8563,138.5,129.1201,188.25,1.1328,4.3146,2.8563,121.332,1.8348,145,90,175,0
2544,Ketone,Large,4,3,Critical,133.7949,81.3818,154.7695,2.7477,2.8034,2.794,141.4688,120.8711,154.7695,1.4554,5.1058,2.794,105.416,1.9508,145,90,175,0
2545,Ketone,Large,4,3,Critical,126.8584,88.0508,163.25,2.8998,2.7953,2.7772,135.4951,117.4092,163.25,1.4497,4.9615,2.7772,108.2188,1.9292,145,90,175,0
2546,Ketone,Large,4,3,Critical,144.6279,115.2607,160.9805,7.3731,7.0677,7.2516,139.5439,72.3525,161.2129,6.4222,13.7568,6.9885,129.2461,4.7337,145,90,175,0
2547,Ketone,Large,4,3,Critical,142.1523,87.0859,197.0859,7.1897,7.2163,7.3754,135.0283,142.1807,197.0859,2.4487,10.2058,7.3754,116.0957,4.9052,145,90,175,1
2548,Ketone,Large,4,3,Critical,124.0752,89.9688,182.2031,7.2544,7.15,7.2035,131.0488,128.9062,182.2031,2.9692,11.2345,7.2035,110.6816,4.8214,145,90,175,1
2549,Ketone,Large,4,3,Critical,132.9727,88.0996,190.7803,7.263,7.147,7.3924,133.0996,137.0605,190.7803,2.6089,10.7887,7.3924,113.209,4.8711,145,90,175,0
2550,Ketone,Large,4,3,Critical,163.2939,91.832,153.1396,7.2838,7.2467,7.0849,154.0801,112.1035,164.1172,4.0262,12.7181,6.6068,120.1973,4.8539,145,90,175,1
2551,Ketone,Large,4,3,Critical,145.8311,71.8809,198.957,2.607,2.607,2.8957,137.4951,162.8672,198.957,0.8397,3.4846,2.8957,108.4756,1.8129,145,90,175,1
2552,Ketone,Large,4,3,Critical,164.2295,102.9785,164.0312,7.2819,7.1122,7.1715,150.0977,98.7344,168.2207,4.4835,12.0648,5.9278,128.252,4.8729,145,90,175,1
2553,Ketone,Large,4,3,Critical,144.208,99.165,179.3613,7.1538,7.1358,7.1062,136.8672,113.7637,179.3613,3.3228,11.8062,7.1062,121.7783,4.7319,145,90,175,0
2554,Ketone,Large,4,3,Critical,149.167,99.1445,159.9043,7.0752,7.029,7.1344,144.9424,97.4336,160.7207,4.8094,13.1087,6.4613,121.0322,4.6057,145,90,175,1
2555,Ketone,Large,4,3,Critical,162.1074,91.9189,165.252,7.2761,7.1458,7.2501,148.8115,115.3125,167.9941,3.8771,11.8986,6.0156,121.2705,4.866,145,90,175,0
2556,Ketone,Large,4,3,Critical,121.8799,112.1797,162.2744,7.2545,7.29,7.1793,125.5205,79.8936,162.2744,5.7629,12.718,7.1793,120.7822,4.9369,145,90,175,0
2557,Ketone,Large,4,3,Critical,146.3057,108.8623,196.79,2.6548,2.6728,2.8073,132.7471,113.8896,196.79,1.1682,3.8637,2.8073,130.083,1.8195,145,90,175,1
2558,Ketone,Large,4,3,Critical,132.9736,73.9141,196.8477,7.1756,7.2631,7.2851,134.4102,159.1182,196.8477,2.2525,10.1801,7.2851,105.5918,4.718,145,90,175,0
2559,Ketone,Large,4,3,Critical,128.1553,108.7148,158.9102,7.3239,7.198,7.2316,131.5449,80.3047,158.9102,5.779,13.6582,7.2316,120.2412,4.8979,145,90,175,0
2560,Ketone,Large,4,3,Critical,129.7812,82.0654,187.0215,7.3382,7.1675,7.2393,133.6299,142.9541,187.0215,2.5858,10.6843,7.2393,108.293,4.8862,145,90,175,1
2561,Ketone,Large,4,3,Critical,125.8037,97.1572,150.1865,7.0996,7.0993,7.1794,136.29,89.6953,150.1865,5.299,14.2185,7.1794,111.7754,4.7383,145,90,175,0
2562,Ketone,Large,4,3,Critical,119.7012,96.9805,166.542,7.1408,7.2345,7.3092,129.6758,106.2646,166.542,3.9479,12.5475,7.3092,111.708,4.8914,145,90,175,0
2563,Ketone,Large,4,3,Critical,147.3555,99.4834,163.0107,2.7551,2.8552,2.6132,142.6289,99.3643,163.0107,1.5521,4.9418,2.6132,121.0391,2.0186,145,90,175,0
2564,Ketone,Large,4,3,Critical,161.0059,71.6064,179.0957,2.8967,2.8385,2.832,144.9482,153.0322,179.0957,1.0745,4.1585,2.832,110.5918,1.9589,145,90,175,0
2565,Ketone,Large,4,3,Critical,138.8662,110.8818,156.0527,7.2114,7.1472,7.2568,138.75,73.5928,156.1895,6.369,14.3638,7.0909,124.3955,4.6988,145,90,175,1
2566,Ketone,Large,4,3,Critical,145.1406,90.9785,186.8955,7.2911,7.2769,7.1997,136.9629,130.6963,186.8955,2.8587,11.1021,7.1997,118.0996,4.9268,145,90,175,1
2567,Ketone,Large,4,3,Critical,135.3896,108.6191,167.2334,7.055,7.3323,7.2578,133.6641,89.0664,167.2334,4.7214,13.3539,7.2578,123.3086,4.8821,145,90,175,0
2568,Ketone,Large,4,3,Critical,131.1035,70.4844,183.9805,7.1684,7.0351,7.1566,136.0312,157.1816,183.9805,2.3723,10.3743,7.1566,101.5381,4.755,145,90,175,1
2569,Ketone,Large,4,3,Critical,140.2695,88.6895,164.9863,7.231,7.2143,7.291,140.3838,117.6689,164.9863,3.7242,12.7915,7.291,112.8164,4.7629,145,90,175,0
2570,Ketone,Large,4,3,Critical,159.8213,106.1797,183.9443,7.214,7.1889,7.3493,140.7939,107.5459,183.9443,3.5147,11.6682,7.3493,131.084,4.7861,145,90,175,0
2571,Ketone,Large,4,3,Critical,142.6582,112.7715,166.2197,7.1701,7.2889,7.1341,136.8408,81.6973,166.2197,5.235,13.4287,7.1341,127.7988,4.831,145,90,175,0
2572,Ketone,Large,4,3,Critical,143.0723,90.1748,162.0312,7.078,7.0581,7.3511,142.2441,112.873,162.0898,4.0069,12.6542,7.2739,114.1592,4.693,145,90,175,0
2573,Ketone,Large,4,3,Critical,155.1592,107.2041,197.127,7.1857,7.3269,7.0872,135.9971,116.1445,197.127,3.0703,10.8148,7.0872,131.8027,4.7428,145,90,175,1
2574,Ketone,Large,4,3,Critical,125.1328,89.8311,197.0928,2.5549,2.8086,2.7315,129.8545,138.7988,197.0928,0.9918,3.8317,2.7315,112.6162,1.929,145,90,175,0
2575,Ketone,Large,4,3,Critical,140.1748,74.2891,160.5859,7.2231,7.3445,7.0398,143.0137,136.8418,160.6084,3.2213,12.7142,7.0072,103.8301,4.9441,145,90,175,1
2576,Ketone,Large,4,3,Critical,128.3965,64.79,149.8613,7.2557,7.1534,7.2141,142.5518,144.4961,149.8691,3.3435,13.2654,7.2026,93.5029,4.7629,145,90,175,1
2577,Ketone,Large,4,3,Critical,126.9736,81.6533,164.9014,2.5985,2.7666,2.6252,136.3535,128.7061,164.9014,1.2319,4.6276,2.6252,104.7041,1.8512,145,90,175,1
2578,Ketone,Large,4,3,Critical,137.0381,68.2383,187.3857,7.1492,7.3378,7.3409,137.3408,162.0029,187.3857,2.3398,10.5972,7.3409,102.3896,4.7532,145,90,175,0
2579,Ketone,Large,4,3,Critical,152.0674,109.1338,165.9912,7.2321,7.3873,7.2348,142.9219,87.4414,166.3486,5.1204,13.262,6.8722,128.4619,4.9885,145,90,175,1
2580,Ketone,Very Large,5,3,Critical,148.585,63.9775,157.8623,7.2202,7.2088,7.1029,147.1367,152.1055,158.7588,3.069,12.0923,6.5081,99.9746,4.9168,125,50,150,0
2581,Ketone,Very Large,5,3,Critical,126.0986,75.0166,157.9023,7.1134,7.1521,7.1648,138.541,133.6211,157.9023,3.2886,12.7473,7.1648,99.7295,4.7828,125,50,150,1
2582,Ketone,Very Large,5,3,Critical,145.4834,36.7803,141.9043,7.2021,7.1891,7.2452,150.9414,191.5273,148.0527,2.6865,12.7266,6.1059,81.2734,4.7946,125,50,150,1
2583,Ketone,Very Large,5,3,Critical,138.4805,31.2285,173.9287,7.1549,7.1999,7.3478,142.5557,209.1436,173.9287,1.9478,10.8359,7.3478,79.5518,4.8049,125,50,150,0
2584,Ketone,Very Large,5,3,Critical,121.0342,43.7451,155.8701,7.3474,7.1265,7.3346,140.7344,183.2822,155.8701,2.4902,12.1424,7.3346,79.6357,4.7657,125,50,150,0
2585,Ketone,Very Large,5,3,Critical,119.7793,35.2832,130.6885,7.3282,7.2249,7.2657,146.7061,186.4551,131.4863,3.1372,14.2751,6.5904,71.4268,5.003,125,50,150,1
2586,Ketone,Very Large,5,3,Critical,105.0654,65.8359,160.3281,2.8244,2.8764,2.6798,132.4482,150.2432,160.3281,1.1639,4.8658,2.6798,88.3242,1.904,125,50,150,0
2587,Ketone,Very Large,5,3,Critical,102.916,27.1377,150.8975,7.1046,7.2138,7.2851,138.3984,209.0234,150.8975,2.2232,12.5166,7.2851,63.9111,4.7863,125,50,150,0
2588,Ketone,Very Large,5,3,Critical,110.2822,48.2559,162.8887,2.7743,2.605,2.7338,136.2305,179.4414,162.8887,0.93,4.2828,2.7338,79.8701,1.7913,125,50,150,1
2589,Ketone,Very Large,5,3,Critical,140.8281,37.999,160.9014,6.9223,7.2459,7.2009,145.1865,194.6426,160.9238,2.3413,11.9221,7.1705,82.7441,4.8651,125,50,150,1
2590,Ketone,Very Large,5,3,Critical,129.167,45.9648,167.9443,7.1595,7.4241,7.1573,140.5049,185.1094,167.9443,2.2057,11.6486,7.1573,84.7627,5.1173,125,50,150,0
2591,Ketone,Very Large,5,3,Critical,139.9092,50.1475,148.0039,7.2004,7.5487,7.1459,147.6064,169.2578,149.3438,3.0427,13.2061,6.1911,88.1445,5.0357,125,50,150,1
2592,Ketone,Very Large,5,3,Critical,128.1855,71.3604,132.1582,2.7223,2.8896,2.6624,148.0957,117.6914,132.4453,1.8362,6.1328,2.4545,95.2793,1.97,125,50,150,1
2593,Ketone,Very Large,5,3,Critical,127.8721,37.0527,158.3145,7.0349,7.184,7.11,142.541,195.1973,158.3145,2.3369,11.9729,7.11,78.0381,4.8452,125,50,150,1
2594,Ketone,Very Large,5,3,Critical,110.793,54.8721,161.8193,7.0099,7.2795,7.137,135.6914,168.3486,161.8193,2.4082,12.3011,7.137,83.7891,4.8932,125,50,150,0
2595,Ketone,Very Large,5,3,Critical,141.0703,57.041,168.9023,7.2279,7.4731,7.1757,142.5977,168.7441,168.9023,2.5743,11.8361,7.1757,94.9111,4.9062,125,50,150,1
2596,Ketone,Very Large,5,3,Critical,127.7197,27.207,131.1299,7.0511,6.9538,7.0731,149.0752,203.0215,133.8301,2.82,13.6026,5.7444,69.0996,4.5806,125,50,150,1
2597,Ketone,Very Large,5,3,Critical,137.8184,49.7861,171.8193,7.2144,7.2602,7.0996,141.6885,181.0107,171.8193,2.3368,11.0826,7.0996,90.0068,4.7876,125,50,150,0
2598,Ketone,Very Large,5,3,Critical,142.1436,38.8408,144.2295,2.9101,2.9143,2.7792,149.4268,186.6328,144.9668,1.1661,5.1614,2.3161,81.7295,2.0578,125,50,150,1
2599,Ketone,Very Large,5,3,Critical,122.9463,70.3867,134.9922,2.8432,2.8085,2.8818,144.457,122.0859,134.9922,1.6742,5.8156,2.8818,93.4707,1.9722,125,50,150,0
2600,Ketone,Very Large,5,3,Critical,127.0889,61.9922,156.2764,7.2418,7.1399,7.3083,140.7744,153.6348,156.2764,3.0235,12.552,7.3083,92.1934,4.7727,125,50,150,0
2601,Ketone,Very Large,5,3,Critical,108.9961,60.1758,135.0703,7.2315,7.2117,7.0957,139.624,141.1182,135.0703,3.6769,14.7191,7.0957,83.3232,4.7936,125,50,150,0
2602,Ketone,Very Large,5,3,Critical,105.9229,44.9863,166.0605,7.1639,7.2365,7.3275,135.1143,185.8018,166.0605,2.1883,11.5719,7.3275,77.0146,4.9419,125,50,150,1
2603,Ketone,Very Large,5,3,Critical,135.9893,35.9482,134.9531,2.832,2.6748,2.6365,150.3135,188.1777,137.1953,1.2572,5.0565,2.1522,77.1445,1.817,125,50,150,0
2604,Ketone,Very Large,5,3,Critical,118.2051,50.2051,166.4922,2.6632,2.6248,2.7049,137.54,178.1533,166.4922,0.9027,4.172,2.7049,83.7979,1.858,125,50,150,0
2605,Ketone,Very Large,5,3,Critical,124.7764,38.6611,166.5576,7.1859,7.2522,7.2374,140.2217,195.7158,166.5576,2.1498,11.3685,7.2374,78.9941,4.8287,125,50,150,1
2606,Ketone,Very Large,5,3,Critical,131.1191,24.4375,141.4834,7.0669,7.3306,7.3166,147.4268,211.1113,142.2744,2.4989,13.3037,6.6487,69.6709,4.8604,125,50,150,1
2607,Ketone,Very Large,5,3,Critical,112.1426,51.3301,142.8789,7.0776,7.2483,7.3134,140.0039,163.1377,142.8789,2.9706,13.9665,7.3134,79.9414,4.897,125,50,150,0
2608,Ketone,Very Large,5,3,Critical,103.999,43.7617,139.2451,7.1053,7.2482,7.2191,138.9756,174.5928,139.2451,2.856,14.1897,7.2191,72.6279,4.849,125,50,150,1
2609,Ketone,Very Large,5,3,Critical,144.1074,34.8213,166.6074,7.2479,7.1913,7.191,144.9482,201.6133,166.6094,2.244,11.2718,7.188,82.5293,4.9104,125,50,150,0
2610,Ketone,Very Large,5,3,Critical,142.957,65.2021,169.8477,7.1477,7.222,7.3271,142.3828,156.9453,169.8477,2.7361,11.6333,7.3271,100.3838,4.735,125,50,150,1
2611,Ketone,Very Large,5,3,Critical,143.8555,56.7139,142.6025,7.1951,7.2939,7.3499,150.4131,156.7715,147.5205,3.3742,13.3289,6.03,92.5654,4.84,125,50,150,1
2612,Ketone,Very Large,5,3,Critical,138.9736,39.9219,134.1445,2.6923,2.7128,2.7043,151.4443,181.8066,139.1211,1.1477,5.0319,2.5424,80.2646,1.8935,125,50,150,1
2613,Ketone,Very Large,5,3,Critical,104.0996,62.2158,148.291,2.9034,2.6662,2.7998,134.6035,147.958,148.291,1.2535,4.954,2.7998,84.5557,1.8574,125,50,150,1
2614,Ketone,Very Large,5,3,Critical,130.8008,25.7988,148.8721,7.1221,7.1677,7.2574,145.6699,210.7275,148.9355,2.302,12.4258,7.1795,71.2246,4.8529,125,50,150,1
2615,Ketone,Very Large,5,3,Critical,122.0195,45.3037,129.9531,7.2062,7.2613,7.1952,147.3232,166.834,131.293,3.4796,14.693,6.2575,77.8828,4.8436,125,50,150,1
2616,Ketone,Very Large,5,3,Critical,116.8496,74.0195,164.8711,2.6266,2.9194,2.9237,134.1416,140.4863,164.8711,1.186,5.036,2.9237,97.1816,1.8797,125,50,150,0
2617,Ketone,Very Large,5,3,Critical,100.9688,64.2939,131.2305,7.0091,7.2213,7.1824,136.5068,129.71,131.2305,4.0618,15.5143,7.1824,82.8926,4.8938,125,50,150,1
2618,Ketone,Very Large,5,3,Critical,143.1758,41.9609,157.7793,7.1502,7.2934,7.2141,146.3086,187.1523,158.0059,2.448,12.2408,6.9817,85.4268,4.8632,125,50,150,1
2619,Ketone,Very Large,5,3,Critical,149.2998,49.3418,151.1768,7.1189,7.2518,7.1831,149.4766,173.4023,154.374,2.8155,12.2763,5.783,90.832,4.8895,125,50,150,1
2620,Ketone,Very Large,5,3,Critical,116.8818,39.332,136.1182,7.0554,7.2807,7.2222,144.165,181.1152,136.1562,2.9519,14.304,7.1703,73.5596,4.9221,125,50,150,0
2621,Ketone,Very Large,5,3,Critical,122.9561,43.0088,174.2051,7.1557,7.2447,7.1293,138.2969,191.9307,174.2051,2.0709,11.0106,7.1293,81.8799,4.7284,125,50,150,0
2622,Ketone,Very Large,5,3,Critical,119.7803,34.7939,150.084,7.2711,7.2529,7.2826,142.1709,195.708,150.084,2.3785,12.8461,7.2826,73.333,4.8248,125,50,150,0
2623,Ketone,Very Large,5,3,Critical,116.1592,66.9775,148.667,7.3576,7.3501,7.2012,138.1104,139.8301,148.667,3.4302,13.9211,7.2012,90.9971,4.8423,125,50,150,1
2624,Ketone,Very Large,5,3,Critical,143.8066,42.9072,172.2578,7.2582,7.1325,7.2173,143.4473,191.3711,172.2578,2.1449,11.0344,7.2173,87.8193,4.7966,125,50,150,0
2625,Ketone,Very Large,5,3,Critical,139.8418,54.9385,162.2607,7.1696,7.0906,7.0341,143.833,168.5127,162.2666,2.6019,11.8346,7.0249,92.5537,4.8741,125,50,150,1
2626,Ketone,Very Large,5,3,Critical,139.2871,53.8564,157.9414,7.2284,7.2366,7.1841,144.7158,167.9053,157.9854,2.7322,12.3774,7.1267,91.2598,4.9354,125,50,150,1
2627,Ketone,Very Large,5,3,Critical,122.7812,71.8721,165.8652,7.271,7.2,7.1332,136.2695,144.3252,165.8652,2.9111,11.9907,7.1332,97.8018,4.8825,125,50,150,0
2628,Ketone,Very Large,5,3,Critical,118.1484,48.9375,144.8555,7.3103,7.2408,7.2293,141.7217,168.6309,144.8555,2.861,13.6049,7.2293,80.5664,4.8822,125,50,150,1
2629,Ketone,Very Large,5,3,Critical,117.623,46.1338,144.8076,7.1341,7.2141,7.195,141.8262,173.5596,144.8076,2.8389,13.3174,7.195,78.7461,4.9879,125,50,150,1
2630,Ketone,Very Large,5,3,Critical,120.2539,40.334,129.9863,7.2532,7.1424,7.162,146.8496,176.1729,130.8145,3.1646,14.6684,6.5094,74.4443,4.6988,125,50,150,0
2631,Ketone,Very Large,5,3,Critical,109.8965,25.4229,147.2139,7.4271,7.4644,7.3105,140.832,210.8691,147.2139,2.3283,13.1883,7.3105,64.585,4.8925,125,50,150,0
2632,Ketone,Very Large,5,3,Critical,143.7246,35.2803,147.0254,7.1637,7.2791,7.217,149.1699,194.833,149.7158,2.6303,12.5915,5.8687,80.4561,4.9286,125,50,150,1
2633,Ketone,Very Large,5,3,Critical,150.1797,65.0205,169.0781,7.2431,7.4151,7.1939,144.6416,156.8057,169.1436,2.6997,11.9683,7.1078,102.3516,4.9755,125,50,150,1
2634,Ketone,Very Large,5,3,Critical,123.8594,38.2578,151.7354,7.1362,7.1377,7.183,142.7031,190.5547,151.7354,2.421,12.3821,7.183,76.7852,4.8158,125,50,150,0
2635,Ketone,Very Large,5,3,Critical,135.0977,26.8936,175.0439,7.1383,7.1788,7.054,141.9385,215.7842,175.0439,1.8533,10.5767,7.054,76.1377,4.8655,125,50,150,1
2636,Ketone,Very Large,5,3,Critical,149.7256,61.7373,167.9756,7.2226,7.2056,7.4582,144.959,161.1279,168.0479,2.7107,11.8053,7.3704,100.1582,4.8485,125,50,150,1
2637,Ketone,Very Large,5,3,Critical,107.541,40.8467,172.2715,7.1188,7.0902,7.1028,135.2266,194.4482,172.2715,2.0666,10.7758,7.1028,75.749,4.7309,125,50,150,1
2638,Ketone,Very Large,5,3,Critical,135.6982,41.915,143.2207,7.238,7.248,7.1227,147.8623,180.9502,144.6006,2.8456,13.2297,6.2087,81.4883,4.9519,125,50,150,0
2639,Ketone,Very Large,5,3,Critical,126.71,60.1045,173.9707,2.8085,2.8435,2.8908,137.5469,166.9277,173.9707,0.9721,4.3831,2.8908,92.9766,1.9594,125,50,150,0
2640,Bilirubin,Negative,0,0,Normal,220.1836,197.9033,226.9785,7.1328,7.2254,7.0811,143.4932,34.2246,228.7422,10.4004,9.8131,5.8949,207.8887,4.811,195,220,230,0
2641,Bilirubin,Negative,0,0,Normal,191.21,217.9424,212.7695,7.052,7.0299,7.1673,84.6631,33.1504,219.9365,10.7539,10.1943,5.955,209.3633,4.7001,195,220,230,1
2642,Bilirubin,Negative,0,0,Normal,187.1768,230.0518,227.7822,2.8269,2.658,3.0056,88.4766,48.1348,230.7363,2.6552,3.8651,2.3595,216.9883,1.8408,195,220,230,0
2643,Bilirubin,Negative,0,0,Normal,195.0479,240.2344,222.5625,7.3332,7.2659,7.0872,78.4248,47.9219,240.374,6.3014,9.9693,7.0946,224.7061,4.8576,195,220,230,1
2644,Bilirubin,Negative,0,0,Normal,198.8057,236.6865,214.123,2.7603,2.808,2.7219,72.0693,40.792,236.6865,2.6123,4.1548,2.808,222.7979,1.8128,195,220,230,1
2645,Bilirubin,Negative,0,0,Normal,182.8965,244.0488,234.8135,7.2753,7.073,7.2209,85.7109,64.5371,245.0371,4.6921,9.1287,6.3406,224.7168,4.7457,195,220,230,0
2646,Bilirubin,Negative,0,0,Normal,196.7783,233.0117,252.0869,7.2545,7.2857,3.9143,100.417,55.9072,252.0918,4.5622,7.9685,3.904,224.3477,4.8954,195,220,230,0
2647,Bilirubin,Negative,0,0,Normal,174.0303,204.8506,245.833,2.7225,2.8316,2.6807,107.1279,74.458,245.833,1.5182,3.25,2.6807,200.2988,1.9158,195,220,230,1
2648,Bilirubin,Negative,0,0,Normal,214.2666,205.8711,240.0771,7.1597,7.03,7.1505,126.8662,37.2959,240.0771,8.3496,9.1926,7.1505,212.2764,4.8239,195,220,230,1
2649,Bilirubin,Negative,0,0,Normal,200.0371,217.3359,218.9004,2.7223,2.7301,2.9091,92.2412,23.0,219.8848,5.9823,4.1439,2.3664,212.3418,1.8217,195,220,230,0
2650,Bilirubin,Negative,0,0,Normal,212.0957,196.0635,235.5293,7.1903,7.1453,7.2142,131.9824,42.7324,235.5293,7.3387,9.9226,7.2142,205.3555,4.7912,195,220,230,0
2651,Bilirubin,Negative,0,0,Normal,196.957,208.1113,210.8154,7.1269,7.0913,7.1371,94.7461,21.168,213.7803,25.8741,9.2307,5.6579,205.083,4.6459,195,220,230,0
2652,Bilirubin,Negative,0,0,Normal,177.0469,219.8389,239.1211,7.1869,7.2442,7.227,99.1738,66.0576,239.1533,4.4862,9.501,7.1853,209.2363,4.9398,195,220,230,1
2653,Bilirubin,Negative,0,0,Normal,170.7305,227.7285,249.5215,7.0712,7.1313,5.5426,98.249,80.4521,249.5225,3.2412,8.009,5.5408,213.1748,4.8892,195,220,230,0
2654,Bilirubin,Negative,0,0,Normal,172.5176,194.8574,235.6035,7.1444,7.2208,7.127,109.5537,68.126,235.6035,4.5148,9.6098,7.127,192.8271,4.7259,195,220,230,0
2655,Bilirubin,Negative,0,0,Normal,175.7256,195.8027,236.9277,7.3298,7.0481,7.3496,110.3301,65.7295,236.9277,4.5563,9.8239,7.3496,194.4873,4.7887,195,220,230,0
2656,Bilirubin,Negative,0,0,Normal,183.8408,209.1826,225.7432,7.1247,7.4251,7.1945,101.6982,47.2783,225.9043,7.0536,10.3254,7.0122,203.4883,4.9302,195,220,230,0
2657,Bilirubin,Negative,0,0,Normal,182.7578,229.1582,213.4814,7.2265,7.2099,7.2218,80.1621,51.6719,229.415,6.3072,10.1766,6.9177,213.5,4.7867,195,220,230,1
2658,Bilirubin,Negative,0,0,Normal,190.8701,219.0566,224.2295,7.2798,7.2709,7.1153,94.2129,39.8379,226.3682,8.7597,9.8958,5.9546,211.1973,4.869,195,220,230,0
2659,Bilirubin,Negative,0,0,Normal,203.1396,202.1865,244.5,7.3679,7.0714,6.9663,120.6133,47.7607,244.5,6.4323,8.7824,6.9663,207.3076,4.7617,195,220,230,0
2660,Bilirubin,Negative,0,0,Normal,203.6943,218.8496,210.709,7.2789,7.1992,7.2514,74.7256,20.9834,220.3115,24.7654,9.2354,6.1585,213.3926,4.7965,195,220,230,0
2661,Bilirubin,Negative,0,0,Normal,209.7695,240.4551,246.3945,7.2702,7.3874,6.6778,94.5645,39.3486,248.1641,7.7172,8.964,5.7167,231.957,4.981,195,220,230,1
2662,Bilirubin,Negative,0,0,Normal,192.2695,242.416,237.0518,7.148,7.0933,7.1532,87.0957,54.2109,244.332,5.5965,9.046,5.998,226.8096,4.7054,195,220,230,0
2663,Bilirubin,Negative,0,0,Normal,212.8311,215.0654,208.1299,7.1391,7.0506,7.1906,65.6953,15.8389,218.7344,48.5186,7.2086,5.1799,213.6152,4.7533,195,220,230,0
2664,Bilirubin,Negative,0,0,Normal,180.9775,241.8564,208.8916,7.0612,7.1265,7.2993,73.7422,64.0352,241.8564,4.6494,9.4714,7.1265,219.9004,4.6814,195,220,230,0
2665,Bilirubin,Negative,0,0,Normal,175.3555,219.3027,214.2461,2.7537,2.8146,2.8083,86.6455,51.2305,219.4795,2.5963,4.0883,2.6412,205.5908,1.8868,195,220,230,0
2666,Bilirubin,Negative,0,0,Normal,197.9727,209.1514,235.1416,7.2642,7.0982,7.1049,111.3203,40.7705,235.1416,7.5543,9.6537,7.1049,208.7969,4.9323,195,220,230,0
2667,Bilirubin,Negative,0,0,Normal,169.9385,233.9678,230.2568,7.2507,7.1993,6.8984,88.4053,71.4961,236.2998,4.2999,9.1646,5.9996,214.417,4.8721,195,220,230,1
2668,Bilirubin,Negative,0,0,Normal,208.9951,205.959,209.7773,7.1098,7.3987,7.2489,101.8008,15.4258,214.7666,52.7468,6.8273,4.9639,207.3086,4.9409,195,220,230,0
2669,Bilirubin,Negative,0,0,Normal,190.585,237.1934,219.8428,7.1527,7.0515,7.0409,78.9756,49.998,237.2812,5.8129,10.0334,6.9463,221.291,4.6636,195,220,230,0
2670,Bilirubin,Negative,0,0,Normal,187.0293,214.8701,220.9209,7.0602,7.3058,7.4219,94.8408,40.8145,222.8516,8.6628,10.0435,6.3493,207.2344,4.891,195,220,230,1
2671,Bilirubin,Negative,0,0,Normal,198.9551,219.0986,241.7637,7.2596,7.0008,7.2258,105.9863,44.9941,241.7646,6.5223,9.6149,7.2242,215.6543,4.7988,195,220,230,1
2672,Bilirubin,Negative,0,0,Normal,216.1748,239.7344,223.2969,7.0712,7.313,7.1732,68.8232,26.4521,239.8838,12.7853,9.6102,7.14,230.8281,4.9075,195,220,230,0
2673,Bilirubin,Negative,0,0,Normal,175.1758,225.834,241.8955,7.2121,7.1004,7.2861,97.0518,70.335,242.0967,4.3229,9.3271,7.0536,212.5186,4.667,195,220,230,0
2674,Bilirubin,Negative,0,0,Normal,179.3193,211.9883,228.2422,7.1108,7.0668,7.25,99.7314,54.6113,228.4023,5.7995,10.2946,7.0675,204.082,4.6932,195,220,230,1
2675,Bilirubin,Negative,0,0,Normal,187.9912,203.0254,250.3057,7.1863,7.3366,5.0493,113.0254,63.6758,250.3057,4.5895,7.8758,5.0493,203.9062,4.8276,195,220,230,0
2676,Bilirubin,Negative,0,0,Normal,185.7764,224.1445,249.9736,7.3714,7.273,5.166,102.1152,65.4014,249.9736,3.9998,8.5304,5.166,215.6055,4.935,195,220,230,1
2677,Bilirubin,Negative,0,0,Normal,212.5342,217.1035,232.9951,7.1748,7.1729,7.3288,114.0029,24.8916,233.1709,15.7491,9.424,7.1256,217.542,4.8202,195,220,230,1
